Customer ID,Recency,Frequency,Monetary,Total_Quantity,Total_Revenue,Invoice_Count,Unique_Products,Average_Order_Value,Churn,Churn_Prediction,Churn_Status
12911.0,187,1,1651.72,807,1651.72,1,220,1651.72,1,1,Churn Risk
12913.0,4,9,4217.23,1813,4217.23,9,26,468.5811111111111,0,0,Active
12914.0,36,1,223.98,336,223.98,1,9,223.98,0,0,Active
12915.0,8,3,811.1,359,811.1,3,40,270.3666666666667,0,0,Active
12916.0,78,3,1534.78,598,1534.78,3,51,511.5933333333333,0,0,Active
12917.0,36,5,3765.2,984,3765.2,5,44,753.04,0,0,Active
12918.0,262,1,10953.5,1,10953.5,1,1,10953.5,1,1,Churn Risk
12920.0,207,3,323.86,292,323.86,3,32,107.95333333333332,1,1,Churn Risk
12921.0,2,39,19333.95,12182,19333.95,39,200,495.7423076923077,0,0,Active
12923.0,26,2,597.6,162,597.6,2,28,298.8,0,0,Active
12924.0,29,8,1535.7,942,1535.7,8,37,191.9625,0,0,Active
12925.0,228,1,35.28,108,35.28,1,5,35.28,1,1,Churn Risk
12926.0,47,4,1523.97,754,1523.97,4,202,380.9925,0,0,Active
12927.0,30,1,197.31,145,197.31,1,11,197.31,0,0,Active
12928.0,14,7,2242.19,1427,2242.19,7,62,320.3128571428571,0,0,Active
12931.0,16,42,50291.38,34902,50291.38,42,21,1197.4138095238095,0,0,Active
12932.0,175,8,1698.56,1609,1698.56,8,69,212.32,0,0,Active
12933.0,16,5,1029.1,450,1029.1,5,152,205.82,0,0,Active
12934.0,372,1,181.65,31,181.65,1,2,181.65,1,1,Churn Risk
12935.0,11,8,2083.16,1348,2083.16,8,61,260.395,0,0,Active
12937.0,99,5,1593.34,976,1593.34,5,71,318.668,0,0,Active
12939.0,15,12,13683.0,5452,13683.0,12,12,1140.25,0,0,Active
12941.0,360,1,377.49,381,377.49,1,27,377.49,1,1,Churn Risk
12942.0,1,1,258.75,69,258.75,1,16,258.75,0,0,Active
12943.0,194,2,496.5,222,496.5,2,22,248.25,1,1,Churn Risk
12945.0,292,1,437.16,281,437.16,1,28,437.16,1,1,Churn Risk
12946.0,72,1,324.45,149,324.45,1,20,324.45,0,0,Active
12947.0,9,1,304.04,184,304.04,1,17,304.04,0,0,Active
12948.0,366,2,252.48,224,252.48,2,7,126.24,1,1,Churn Risk
12949.0,18,14,11359.48,5852,11359.48,14,262,811.3914285714285,0,0,Active
12951.0,22,9,2149.65,1159,2149.65,9,83,238.85,0,0,Active
12953.0,158,1,498.96,280,498.96,1,31,498.96,0,0,Active
12954.0,274,1,162.45,83,162.45,1,10,162.45,1,1,Churn Risk
12956.0,320,3,413.82,306,413.82,3,23,137.94,1,1,Churn Risk
12957.0,177,5,4689.43,2137,4689.43,5,221,937.886,0,0,Active
12958.0,36,2,467.34,118,467.34,2,45,233.67,0,0,Active
12959.0,120,1,150.95,109,150.95,1,8,150.95,0,0,Active
12960.0,49,4,1322.0700000000002,1379,1322.0700000000002,4,49,330.51750000000004,0,0,Active
12961.0,15,1,211.99,180,211.99,1,37,211.99,0,0,Active
12963.0,1,5,1744.96,928,1744.96,5,74,348.992,0,0,Active
12964.0,73,1,132.24,56,132.24,1,26,132.24,0,0,Active
12967.0,7,2,2646.02,834,2646.02,2,47,1323.01,0,0,Active
12969.0,238,1,122.45,55,122.45,1,5,122.45,1,1,Churn Risk
12970.0,16,6,1048.13,686,1048.13,6,174,174.68833333333336,0,0,Active
12971.0,2,33,4782.88,5298,4782.88,33,46,144.93575757575758,0,0,Active
12972.0,49,4,1161.2,844,1161.2,4,69,290.3,0,0,Active
12973.0,49,1,385.55,31,385.55,1,6,385.55,0,0,Active
12974.0,201,1,264.15,80,264.15,1,24,264.15,1,1,Churn Risk
12975.0,72,6,2100.09,911,2100.09,6,92,350.01500000000004,0,0,Active
12976.0,14,7,2417.78,2123,2417.78,7,94,345.3971428571429,0,0,Active
12977.0,137,3,474.64,116,474.64,3,45,158.21333333333334,0,0,Active
12978.0,21,5,2502.82,1394,2502.82,5,126,500.564,0,0,Active
12979.0,365,1,517.7,520,517.7,1,56,517.7,1,1,Churn Risk
12980.0,22,12,8870.880000000001,1024,8870.880000000001,12,7,739.2400000000001,0,0,Active
12982.0,30,7,2354.27,1441,2354.27,7,117,336.32428571428574,0,0,Active
12983.0,234,1,490.08,638,490.08,1,30,490.08,1,1,Churn Risk
12986.0,64,10,2729.84,1164,2729.84,10,61,272.98400000000004,0,0,Active
12987.0,56,3,753.51,366,753.51,3,35,251.17,0,0,Active
12989.0,60,18,6627.64,3992,6627.64,18,11,368.2022222222223,0,0,Active
12990.0,53,4,546.0,280,546.0,4,6,136.5,0,0,Active
12991.0,25,1,261.06,78,261.06,1,14,261.06,0,0,Active
12992.0,361,1,93.35,21,93.35,1,6,93.35,1,1,Churn Risk
12993.0,81,4,844.87,511,844.87,4,44,211.2175,0,0,Active
12996.0,11,1,355.5,122,355.5,1,22,355.5,0,0,Active
12997.0,30,4,884.02,522,884.02,4,32,221.005,0,0,Active
12998.0,128,3,920.08,1124,920.08,3,58,306.6933333333333,0,0,Active
13000.0,361,1,497.65,169,497.65,1,31,497.65,1,1,Churn Risk
13001.0,40,20,14256.68,7958,14256.68,20,261,712.8340000000001,0,0,Active
13002.0,52,2,293.18,128,293.18,2,14,146.59,0,0,Active
13004.0,22,18,5994.94,3946,5994.94,18,230,333.0522222222222,0,0,Active
13005.0,67,2,485.98,290,485.98,2,27,242.99,0,0,Active
13007.0,215,1,175.25,59,175.25,1,11,175.25,1,1,Churn Risk
13008.0,33,2,382.66,204,382.66,2,20,191.33,0,0,Active
13009.0,308,1,234.0,120,234.0,1,4,234.0,1,1,Churn Risk
13010.0,10,2,330.12,323,330.12,2,10,165.06,0,0,Active
13011.0,8,1,50.55,13,50.55,1,3,50.55,0,0,Active
13012.0,65,3,1310.99,739,1310.99,3,54,436.9966666666666,0,0,Active
13013.0,7,18,7814.83,4239,7814.83,18,224,434.15722222222223,0,0,Active
13014.0,68,1,1914.8,1074,1914.8,1,115,1914.8,0,0,Active
13015.0,74,6,3240.14,1918,3240.14,6,156,540.0233333333333,0,0,Active
13018.0,49,7,2485.46,1311,2485.46,7,117,355.0657142857143,0,0,Active
13019.0,15,6,1229.95,397,1229.95,6,46,204.99166666666667,0,0,Active
13020.0,198,2,618.96,278,618.96,2,38,309.48,1,1,Churn Risk
13021.0,10,8,2270.86,1194,2270.86,8,87,283.8575,0,0,Active
13022.0,65,1,65.3,35,65.3,1,5,65.3,0,0,Active
13023.0,164,1,759.13,299,759.13,1,36,759.13,0,0,Active
13024.0,106,2,555.87,181,555.87,2,26,277.935,0,0,Active
13025.0,367,1,323.39,241,323.39,1,13,323.39,1,1,Churn Risk
13026.0,124,4,757.72,846,757.72,4,24,189.43,0,0,Active
13027.0,21,13,10327.2,25560,10327.2,13,7,794.4000000000001,0,0,Active
13029.0,10,2,679.8,60,679.8,2,6,339.9,0,0,Active
13030.0,4,1,402.36,174,402.36,1,50,402.36,0,0,Active
13031.0,43,5,3292.84,2309,3292.84,5,275,658.568,0,0,Active
13032.0,28,7,1805.78,899,1805.78,7,110,257.9685714285714,0,0,Active
13033.0,65,1,30.0,15,30.0,1,2,30.0,0,0,Active
13034.0,5,2,279.91,153,279.91,2,16,139.955,0,0,Active
13035.0,67,1,442.32,282,442.32,1,15,442.32,0,0,Active
13036.0,320,1,307.1,38,307.1,1,6,307.1,1,1,Churn Risk
13037.0,35,9,3033.88,1699,3033.88,9,155,337.09777777777776,0,0,Active
13039.0,220,4,1010.73,290,1010.73,4,37,252.6825,1,1,Churn Risk
13041.0,86,4,799.13,335,799.13,4,23,199.7825,0,0,Active
13042.0,234,3,1488.59,812,1488.59,3,164,496.19666666666666,1,1,Churn Risk
13044.0,128,10,4287.58,2119,4287.58,10,327,428.758,0,0,Active
13045.0,37,2,503.64,184,503.64,2,25,251.82,0,0,Active
13046.0,92,1,319.94,241,319.94,1,21,319.94,0,0,Active
13047.0,9,17,5557.62,2038,5557.62,17,119,326.9188235294118,0,0,Active
13048.0,72,5,2229.7200000000003,1433,2229.7200000000003,5,85,445.9440000000001,0,0,Active
13049.0,25,2,751.5600000000001,352,751.5600000000001,2,10,375.78,0,0,Active
13050.0,2,19,6477.67,3449,6477.67,19,408,340.93,0,0,Active
13051.0,214,2,155.8,72,155.8,2,4,77.9,1,1,Churn Risk
13052.0,56,6,2771.18,1202,2771.18,6,150,461.8633333333333,0,0,Active
13053.0,257,1,127.65,47,127.65,1,17,127.65,1,1,Churn Risk
13055.0,65,1,1106.7,927,1106.7,1,78,1106.7,0,0,Active
13056.0,187,1,209.48,158,209.48,1,18,209.48,1,1,Churn Risk
13057.0,166,3,709.59,456,709.59,3,34,236.53,0,0,Active
13059.0,49,9,2108.37,825,2108.37,9,152,234.2633333333333,0,0,Active
13063.0,116,1,188.4,116,188.4,1,12,188.4,0,0,Active
13064.0,186,2,561.25,154,561.25,2,19,280.625,1,1,Churn Risk
13065.0,9,5,1055.05,381,1055.05,5,49,211.01,0,0,Active
13067.0,45,2,393.05,99,393.05,2,13,196.525,0,0,Active
13069.0,5,16,5185.51,9481,5185.51,16,421,324.094375,0,0,Active
13070.0,95,3,522.9,262,522.9,3,11,174.29999999999998,0,0,Active
13071.0,248,1,129.22,30,129.22,1,12,129.22,1,1,Churn Risk
13073.0,47,2,418.08,261,418.08,2,25,209.04,0,0,Active
13074.0,147,4,1378.74,826,1378.74,4,26,344.685,0,0,Active
13076.0,93,1,135.4,44,135.4,1,9,135.4,0,0,Active
13077.0,2,8,2326.35,1909,2326.35,8,144,290.79375,0,0,Active
13078.0,2,32,16904.51,6553,16904.51,32,108,528.2659375,0,0,Active
13079.0,53,1,199.08,96,199.08,1,11,199.08,0,0,Active
13080.0,37,3,222.65,73,222.65,3,11,74.21666666666667,0,0,Active
13081.0,7,19,30867.77,22355,30867.77,19,506,1624.6194736842106,0,0,Active
13082.0,60,12,3722.12,4142,3722.12,12,48,310.1766666666667,0,0,Active
13083.0,61,1,91.68,120,91.68,1,4,91.68,0,0,Active
13084.0,127,1,122.4,144,122.4,1,2,122.4,0,0,Active
13085.0,315,6,2017.2,728,2017.2,6,33,336.2,1,1,Churn Risk
13086.0,18,1,439.33,155,439.33,1,47,439.33,0,0,Active
13087.0,362,1,313.64,86,313.64,1,15,313.64,1,1,Churn Risk
13088.0,53,1,236.11,76,236.11,1,19,236.11,0,0,Active
13089.0,4,109,57885.45,29125,57885.45,109,474,531.0591743119265,0,0,Active
13090.0,1,13,5189.32,1181,5189.32,13,92,399.17846153846153,0,0,Active
13091.0,365,2,1976.0,873,1976.0,2,24,988.0,1,1,Churn Risk
13092.0,50,7,1662.45,385,1662.45,7,43,237.4928571428572,0,0,Active
13093.0,9,48,47111.18,22266,47111.18,48,172,981.4829166666668,0,0,Active
13094.0,4,2,505.80000000000007,372,505.80000000000007,2,5,252.90000000000003,0,0,Active
13096.0,30,1,419.7000000000001,6,419.7000000000001,1,1,419.7000000000001,0,0,Active
13097.0,24,18,7320.88,2985,7320.88,18,278,406.7155555555556,0,0,Active
13101.0,134,3,594.21,365,594.21,3,41,198.07,0,0,Active
13102.0,1,14,5272.83,2372,5272.83,14,114,376.6307142857143,0,0,Active
13103.0,73,2,465.7000000000001,344,465.7000000000001,2,21,232.85,0,0,Active
13104.0,51,3,610.62,330,610.62,3,5,203.54,0,0,Active
13105.0,72,1,72.0,100,72.0,1,1,72.0,0,0,Active
13106.0,49,1,526.96,213,526.96,1,15,526.96,0,0,Active
13107.0,49,5,3721.45,3023,3721.45,5,102,744.29,0,0,Active
13108.0,8,2,748.46,745,748.46,2,27,374.23,0,0,Active
13109.0,187,1,347.49,237,347.49,1,23,347.49,1,1,Churn Risk
13110.0,73,5,1468.8,375,1468.8,5,77,293.76,0,0,Active
13111.0,354,1,321.88000000000005,180,321.88000000000005,1,12,321.88000000000005,1,1,Churn Risk
13112.0,177,1,20.6,11,20.6,1,2,20.6,0,0,Active
13113.0,2,14,6357.08,1495,6357.08,14,107,454.07714285714286,0,0,Active
13114.0,366,1,234.38,74,234.38,1,16,234.38,1,1,Churn Risk
13115.0,15,6,3199.92,2367,3199.92,6,136,533.32,0,0,Active
13117.0,1,12,1658.9,1122,1658.9,12,90,138.24166666666667,0,0,Active
13118.0,12,4,1217.6,424,1217.6,4,57,304.4,0,0,Active
13119.0,304,1,134.9,110,134.9,1,11,134.9,1,1,Churn Risk
13123.0,108,2,506.75,268,506.75,2,36,253.375,0,0,Active
13124.0,21,1,885.33,619,885.33,1,56,885.33,0,0,Active
13125.0,159,1,148.62,53,148.62,1,20,148.62,0,0,Active
13126.0,2,7,1898.61,1266,1898.61,7,79,271.23,0,0,Active
13128.0,267,1,263.5,31,263.5,1,1,263.5,1,1,Churn Risk
13129.0,88,2,233.25,296,233.25,2,10,116.625,0,0,Active
13131.0,54,4,2240.4700000000003,1076,2240.4700000000003,4,94,560.1175000000001,0,0,Active
13133.0,95,1,90.65,23,90.65,1,5,90.65,0,0,Active
13134.0,38,2,681.65,305,681.65,2,21,340.825,0,0,Active
13135.0,127,1,275.45,123,275.45,1,17,275.45,0,0,Active
13136.0,11,8,3666.95,1781,3666.95,8,140,458.36875,0,0,Active
13137.0,22,8,3983.65,2034,3983.65,8,406,497.95625,0,0,Active
13138.0,8,2,504.85,245,504.85,2,29,252.425,0,0,Active
13139.0,73,1,3138.04,2189,3138.04,1,95,3138.04,0,0,Active
13140.0,2,3,790.71,461,790.71,3,68,263.57,0,0,Active
13141.0,21,12,5267.33,3611,5267.33,12,231,438.94416666666666,0,0,Active
13143.0,220,1,405.1,198,405.1,1,23,405.1,1,1,Churn Risk
13144.0,67,1,24.4,8,24.4,1,3,24.4,0,0,Active
13145.0,8,4,805.0,121,805.0,4,2,201.25,0,0,Active
13148.0,25,14,4814.56,2522,4814.56,14,297,343.8971428571429,0,0,Active
13150.0,120,3,449.97,171,449.97,3,7,149.98999999999998,0,0,Active
13151.0,261,2,1207.34,450,1207.34,2,71,603.6700000000001,1,1,Churn Risk
13152.0,53,7,2146.38,977,2146.38,7,114,306.6257142857143,0,0,Active
13154.0,35,3,1624.84,976,1624.84,3,78,541.6133333333333,0,0,Active
13155.0,4,3,778.4200000000001,412,778.4200000000001,3,68,259.47333333333336,0,0,Active
13156.0,21,3,1586.54,914,1586.54,3,94,528.8466666666667,0,0,Active
13157.0,45,5,3946.14,3323,3946.14,5,121,789.228,0,0,Active
13158.0,24,1,307.12,208,307.12,1,21,307.12,0,0,Active
13161.0,136,1,359.38,76,359.38,1,25,359.38,0,0,Active
13162.0,16,12,7587.2,4042,7587.2,12,124,632.2666666666667,0,0,Active
13163.0,246,1,17.65,3,17.65,1,2,17.65,1,1,Churn Risk
13164.0,205,2,372.2,120,372.2,2,7,186.1,1,1,Churn Risk
13165.0,49,1,429.68,360,429.68,1,7,429.68,0,0,Active
13166.0,50,1,458.73,306,458.73,1,27,458.73,0,0,Active
13167.0,26,1,333.82,222,333.82,1,16,333.82,0,0,Active
13168.0,178,1,541.14,228,541.14,1,45,541.14,0,0,Active
13169.0,198,1,127.2,24,127.2,1,5,127.2,1,1,Churn Risk
13172.0,36,1,69.6,48,69.6,1,1,69.6,0,0,Active
13173.0,3,10,2212.11,1318,2212.11,10,147,221.211,0,0,Active
13174.0,5,10,6621.6,3116,6621.6,10,538,662.1600000000001,0,0,Active
13175.0,218,2,831.45,423,831.45,2,40,415.725,1,1,Churn Risk
13177.0,66,1,229.75,89,229.75,1,13,229.75,0,0,Active
13178.0,33,10,8333.72,5208,8333.72,10,160,833.372,0,0,Active
13179.0,254,1,572.3100000000001,368,572.3100000000001,1,34,572.3100000000001,1,1,Churn Risk
13180.0,243,1,86.10000000000001,42,86.10000000000001,1,4,86.10000000000001,1,1,Churn Risk
13181.0,17,1,359.69,171,359.69,1,19,359.69,0,0,Active
13183.0,30,6,3078.4,1819,3078.4,6,31,513.0666666666667,0,0,Active
13187.0,260,3,105.34,201,105.34,3,14,35.11333333333334,1,1,Churn Risk
13190.0,180,3,570.66,308,570.66,3,16,190.22,0,0,Active
13191.0,294,1,164.69,115,164.69,1,58,164.69,1,1,Churn Risk
13192.0,171,4,1646.64,1034,1646.64,4,92,411.66,0,0,Active
13194.0,57,1,412.08,300,412.08,1,7,412.08,0,0,Active
13195.0,50,1,136.73,70,136.73,1,43,136.73,0,0,Active
13196.0,79,3,1271.06,782,1271.06,3,74,423.68666666666667,0,0,Active
13197.0,245,1,373.0100000000001,204,373.0100000000001,1,19,373.0100000000001,1,1,Churn Risk
13198.0,23,2,1572.99,801,1572.99,2,81,786.495,0,0,Active
13199.0,2,30,6615.77,5843,6615.77,30,26,220.5256666666667,0,0,Active
13201.0,138,4,1233.06,1036,1233.06,4,65,308.265,0,0,Active
13202.0,30,7,1580.3,572,1580.3,7,55,225.75714285714284,0,0,Active
13203.0,22,6,1778.79,1613,1778.79,6,106,296.465,0,0,Active
13204.0,367,1,966.66,428,966.66,1,57,966.66,1,1,Churn Risk
13205.0,79,1,2803.2,256,2803.2,1,1,2803.2,0,0,Active
13206.0,36,13,8308.19,7086,8308.19,13,393,639.0915384615384,0,0,Active
13207.0,87,2,285.6,48,285.6,2,4,142.8,0,0,Active
13208.0,85,3,758.65,540,758.65,3,92,252.88333333333333,0,0,Active
13209.0,150,5,2617.9,1528,2617.9,5,42,523.58,0,0,Active
13211.0,17,7,1523.35,1011,1523.35,7,75,217.62142857142857,0,0,Active
13213.0,19,6,2330.94,1602,2330.94,6,109,388.49,0,0,Active
13214.0,53,7,3264.23,2966,3264.23,7,207,466.3185714285714,0,0,Active
13215.0,38,1,81.6,96,81.6,1,1,81.6,0,0,Active
13217.0,291,1,132.5,250,132.5,1,1,132.5,1,1,Churn Risk
13219.0,254,1,76.23,11,76.23,1,11,76.23,1,1,Churn Risk
13220.0,211,1,516.8,200,516.8,1,32,516.8,1,1,Churn Risk
13222.0,213,1,88.5,30,88.5,1,1,88.5,1,1,Churn Risk
13223.0,59,4,805.92,480,805.92,4,4,201.48,0,0,Active
13225.0,57,9,9796.23,3985,9796.23,9,50,1088.47,0,0,Active
13226.0,29,1,204.25,99,204.25,1,12,204.25,0,0,Active
13230.0,1,17,3457.83,1915,3457.83,17,406,203.4017647058824,0,0,Active
13233.0,56,2,571.34,600,571.34,2,33,285.67,0,0,Active
13234.0,308,2,346.5,159,346.5,2,56,173.25,1,1,Churn Risk
13237.0,23,1,643.0,128,643.0,1,24,643.0,0,0,Active
13238.0,66,2,305.9,144,305.9,2,11,152.95,0,0,Active
13239.0,73,4,1265.13,824,1265.13,4,69,316.2825,0,0,Active
13240.0,1,5,1036.21,542,1036.21,5,133,207.242,0,0,Active
13241.0,47,1,112.53,46,112.53,1,40,112.53,0,0,Active
13242.0,87,4,429.0,220,429.0,4,12,107.25,0,0,Active
13243.0,85,4,635.26,322,635.26,4,121,158.815,0,0,Active
13245.0,68,1,558.72,246,558.72,1,29,558.72,0,0,Active
13246.0,29,5,1390.23,1209,1390.23,5,166,278.046,0,0,Active
13249.0,37,6,897.52,700,897.52,6,2,149.58666666666667,0,0,Active
13250.0,96,2,253.09,107,253.09,2,17,126.545,0,0,Active
13251.0,38,1,252.68,215,252.68,1,25,252.68,0,0,Active
13252.0,30,2,399.3,134,399.3,2,19,199.65,0,0,Active
13253.0,66,2,1920.71,1443,1920.71,2,39,960.355,0,0,Active
13254.0,12,1,51.41,43,51.41,1,4,51.41,0,0,Active
13255.0,9,2,504.95,340,504.95,2,19,252.475,0,0,Active
13257.0,72,1,149.75,33,149.75,1,7,149.75,0,0,Active
13258.0,15,2,336.6,164,336.6,2,5,168.29999999999998,0,0,Active
13259.0,33,8,1119.36,377,1119.36,8,181,139.92,0,0,Active
13262.0,25,2,373.16,122,373.16,2,38,186.58,0,0,Active
13263.0,29,4,1239.27,604,1239.27,4,137,309.8175,0,0,Active
13264.0,78,1,722.5600000000001,375,722.5600000000001,1,38,722.5600000000001,0,0,Active
13266.0,49,7,2300.78,2409,2300.78,7,83,328.6828571428572,0,0,Active
13267.0,2,18,5236.77,2135,5236.77,18,106,290.9316666666667,0,0,Active
13269.0,5,14,3545.47,3050,3545.47,14,107,253.24785714285716,0,0,Active
13270.0,2,1,590.0,200,590.0,1,1,590.0,0,0,Active
13274.0,45,1,360.85,199,360.85,1,19,360.85,0,0,Active
13275.0,19,2,238.86,138,238.86,2,48,119.43,0,0,Active
13276.0,33,3,1300.98,679,1300.98,3,184,433.66,0,0,Active
13277.0,16,3,264.9,206,264.9,3,7,88.3,0,0,Active
13278.0,35,3,893.12,821,893.12,3,48,297.70666666666665,0,0,Active
13280.0,15,4,1494.87,971,1494.87,4,113,373.7175,0,0,Active
13281.0,75,1,350.85,201,350.85,1,22,350.85,0,0,Active
13282.0,42,1,181.05,103,181.05,1,14,181.05,0,0,Active
13283.0,203,2,279.7,114,279.7,2,13,139.85,1,1,Churn Risk
13285.0,236,2,655.47,406,655.47,2,42,327.735,1,1,Churn Risk
13286.0,236,1,734.91,274,734.91,1,46,734.91,1,1,Churn Risk
13287.0,239,3,781.59,429,781.59,3,46,260.53000000000003,1,1,Churn Risk
13288.0,79,5,927.61,379,927.61,5,7,185.522,0,0,Active
13289.0,359,1,307.95,119,307.95,1,16,307.95,1,1,Churn Risk
13290.0,74,1,208.63,1,208.63,1,1,208.63,0,0,Active
13291.0,50,10,2909.68,1367,2909.68,10,134,290.968,0,0,Active
13292.0,51,3,415.57,183,415.57,3,28,138.52333333333334,0,0,Active
13293.0,28,6,1192.94,555,1192.94,6,51,198.82333333333332,0,0,Active
13294.0,282,1,815.79,543,815.79,1,48,815.79,1,1,Churn Risk
13295.0,12,3,900.77,651,900.77,3,49,300.25666666666666,0,0,Active
13296.0,59,5,705.11,575,705.11,5,46,141.022,0,0,Active
13297.0,21,3,2278.77,1731,2278.77,3,58,759.59,0,0,Active
13299.0,59,2,1076.2,386,1076.2,2,56,538.1,0,0,Active
13300.0,24,2,913.62,252,913.62,2,29,456.81,0,0,Active
13302.0,162,1,95.45,7,95.45,1,2,95.45,0,0,Active
13303.0,36,1,61.72,26,61.72,1,4,61.72,0,0,Active
13304.0,91,3,917.57,478,917.57,3,48,305.8566666666667,0,0,Active
13305.0,8,7,1751.75,1128,1751.75,7,110,250.25,0,0,Active
13306.0,66,1,53.65,74,53.65,1,4,53.65,0,0,Active
13307.0,123,2,258.34,136,258.34,2,14,129.17,0,0,Active
13308.0,232,1,284.86,230,284.86,1,17,284.86,1,1,Churn Risk
13309.0,28,1,249.58,370,249.58,1,23,249.58,0,0,Active
13310.0,16,2,409.17,229,409.17,2,23,204.585,0,0,Active
13312.0,87,1,124.75,41,124.75,1,5,124.75,0,0,Active
13313.0,115,7,1890.0,1457,1890.0,7,78,270.0,0,0,Active
13315.0,325,1,310.26000000000005,232,310.26000000000005,1,22,310.26000000000005,1,1,Churn Risk
13316.0,28,6,7207.89,14423,7207.89,6,69,1201.315,0,0,Active
13317.0,21,13,4212.411,2114,4212.411,13,151,324.0316153846154,0,0,Active
13319.0,1,34,11236.95,4546,11236.95,34,221,330.4985294117647,0,0,Active
13320.0,70,2,679.4,423,679.4,2,37,339.7,0,0,Active
13324.0,64,8,3391.52,3243,3391.52,8,23,423.94,0,0,Active
13326.0,68,1,281.76,140,281.76,1,13,281.76,0,0,Active
13327.0,1,14,6251.71,2879,6251.71,14,132,446.5507142857143,0,0,Active
13329.0,2,7,4323.97,3023,4323.97,7,60,617.71,0,0,Active
13330.0,91,3,1655.17,1200,1655.17,3,53,551.7233333333334,0,0,Active
13331.0,37,1,262.4,54,262.4,1,12,262.4,0,0,Active
13333.0,47,3,1015.74,685,1015.74,3,54,338.58,0,0,Active
13334.0,172,2,2699.48,1434,2699.48,2,177,1349.74,0,0,Active
13337.0,182,1,1575.26,980,1575.26,1,87,1575.26,1,1,Churn Risk
13338.0,177,3,1958.6,895,1958.6,3,101,652.8666666666667,0,0,Active
13340.0,53,5,11364.08,3866,11364.08,5,77,2272.816,0,0,Active
13346.0,98,6,299.4,180,299.4,6,4,49.9,0,0,Active
13357.0,130,4,3196.11,1791,3196.11,4,240,799.0275,0,0,Active
13359.0,39,1,603.75,220,603.75,1,33,603.75,0,0,Active
13360.0,67,4,1553.65,942,1553.65,4,58,388.4125,0,0,Active
13361.0,108,2,1450.5,324,1450.5,2,29,725.25,0,0,Active
13362.0,14,3,2303.33,1099,2303.33,3,106,767.7766666666666,0,0,Active
13363.0,45,1,731.36,436,731.36,1,42,731.36,0,0,Active
13367.0,67,1,510.2,253,510.2,1,20,510.2,0,0,Active
13368.0,50,2,498.1,279,498.1,2,22,249.05,0,0,Active
13369.0,1,1,308.28000000000003,149,308.28000000000003,1,14,308.28000000000003,0,0,Active
13370.0,7,1,754.87,343,754.87,1,39,754.87,0,0,Active
13371.0,141,2,2297.66,1019,2297.66,2,75,1148.83,0,0,Active
13373.0,51,3,4274.94,2612,4274.94,3,184,1424.9799999999998,0,0,Active
13374.0,50,2,422.8,135,422.8,2,17,211.4,0,0,Active
13375.0,80,1,1013.58,682,1013.58,1,34,1013.58,0,0,Active
13377.0,32,2,1552.88,748,1552.88,2,71,776.44,0,0,Active
13380.0,68,1,62.4,48,62.4,1,3,62.4,0,0,Active
13381.0,15,6,4585.06,3096,4585.06,6,112,764.1766666666667,0,0,Active
13382.0,64,4,1164.59,732,1164.59,4,61,291.14750000000004,0,0,Active
13383.0,179,1,305.28000000000003,288,305.28000000000003,1,1,305.28000000000003,0,0,Active
13384.0,26,4,2528.9,1720,2528.9,4,81,632.225,0,0,Active
13386.0,50,2,835.46,514,835.46,2,24,417.73,0,0,Active
13387.0,53,1,186.94,123,186.94,1,71,186.94,0,0,Active
13388.0,239,1,508.55,419,508.55,1,34,508.55,1,1,Churn Risk
13392.0,313,1,91.14,82,91.14,1,8,91.14,1,1,Churn Risk
13393.0,219,4,1131.45,662,1131.45,4,53,282.8625,1,1,Churn Risk
13394.0,15,11,4101.68,2962,4101.68,11,167,372.88000000000005,0,0,Active
13395.0,36,2,872.51,1324,872.51,2,56,436.255,0,0,Active
13397.0,73,5,1647.74,906,1647.74,5,47,329.548,0,0,Active
13398.0,84,1,213.0,60,213.0,1,13,213.0,0,0,Active
13399.0,100,3,275.4,120,275.4,3,10,91.8,0,0,Active
13400.0,218,1,310.83,284,310.83,1,23,310.83,1,1,Churn Risk
13402.0,8,3,913.9,628,913.9,3,43,304.6333333333333,0,0,Active
13403.0,23,2,154.5,70,154.5,2,6,77.25,0,0,Active
13405.0,117,3,641.36,690,641.36,3,14,213.78666666666663,0,0,Active
13406.0,63,2,568.92,292,568.92,2,7,284.46,0,0,Active
13407.0,214,3,2244.7,1690,2244.7,3,85,748.2333333333332,1,1,Churn Risk
13408.0,7,46,23616.422,13267,23616.422,46,172,513.4004782608696,0,0,Active
13410.0,29,4,1198.9,726,1198.9,4,18,299.725,0,0,Active
13412.0,256,1,487.35,176,487.35,1,33,487.35,1,1,Churn Risk
13413.0,275,6,429.44,455,429.44,6,38,71.57333333333334,1,1,Churn Risk
13414.0,99,3,1103.64,1128,1103.64,3,27,367.88000000000005,0,0,Active
13415.0,108,4,784.17,496,784.17,4,85,196.0425,0,0,Active
13416.0,372,1,228.3,66,228.3,1,7,228.3,1,1,Churn Risk
13417.0,183,4,1028.66,370,1028.66,4,35,257.165,1,1,Churn Risk
13418.0,8,15,6055.47,3670,6055.47,15,167,403.698,0,0,Active
13421.0,42,6,2225.04,1223,2225.04,6,124,370.84,0,0,Active
13423.0,64,1,217.03,141,217.03,1,12,217.03,0,0,Active
13424.0,85,1,572.77,529,572.77,1,40,572.77,0,0,Active
13425.0,144,2,1766.22,1235,1766.22,2,86,883.11,0,0,Active
